boundary,boundary_left,boundary_right,left_index,right_index,left_filename,right_filename,sequence_gap,raw_matches,verified_inliers,inlier_ratio,qualified,selected
145-146,145,146,108,177,IMG20260826124243.jpg,IMG20260826125146.jpg,69,0,0,0.0,0,0
145-146,145,146,108,178,IMG20260826124243.jpg,IMG20260826125151.jpg,70,0,0,0.0,0,0
145-146,145,146,108,179,IMG20260826124243.jpg,IMG20260826125156.jpg,71,0,0,0.0,0,0
145-146,145,146,108,180,IMG20260826124243.jpg,IMG20260826125224.jpg,72,0,0,0.0,0,0
145-146,145,146,108,181,IMG20260826124243.jpg,IMG20260826125228.jpg,73,16,0,0.0,0,0
145-146,145,146,108,182,IMG20260826124243.jpg,IMG20260826125230.jpg,74,0,0,0.0,0,0
145-146,145,146,108,183,IMG20260826124243.jpg,IMG20260826125234.jpg,75,0,0,0.0,0,0
145-146,145,146,108,184,IMG20260826124243.jpg,IMG20260826125237.jpg,76,15,0,0.0,0,0
145-146,145,146,108,185,IMG20260826124243.jpg,IMG20260826125241.jpg,77,0,0,0.0,0,0
145-146,145,146,109,150,IMG20260826124248.jpg,IMG20260826124913.jpg,41,0,0,0.0,0,0
145-146,145,146,109,151,IMG20260826124248.jpg,IMG20260826124916.jpg,42,0,0,0.0,0,0
145-146,145,146,109,152,IMG20260826124248.jpg,IMG20260826124921.jpg,43,15,0,0.0,0,0
145-146,145,146,109,153,IMG20260826124248.jpg,IMG20260826124924.jpg,44,0,0,0.0,0,0
145-146,145,146,109,154,IMG20260826124248.jpg,IMG20260826124927.jpg,45,0,0,0.0,0,0
145-146,145,146,109,155,IMG20260826124248.jpg,IMG20260826124930.jpg,46,0,0,0.0,0,0
145-146,145,146,109,156,IMG20260826124248.jpg,IMG20260826124933.jpg,47,0,0,0.0,0,0
145-146,145,146,109,157,IMG20260826124248.jpg,IMG20260826124936.jpg,48,0,0,0.0,0,0
145-146,145,146,109,158,IMG20260826124248.jpg,IMG20260826124945.jpg,49,0,0,0.0,0,0
145-146,145,146,109,159,IMG20260826124248.jpg,IMG20260826124948.jpg,50,16,0,0.0,0,0
145-146,145,146,109,160,IMG20260826124248.jpg,IMG20260826124951.jpg,51,0,0,0.0,0,0
145-146,145,146,109,161,IMG20260826124248.jpg,IMG20260826124954.jpg,52,16,0,0.0,0,0
145-146,145,146,109,162,IMG20260826124248.jpg,IMG20260826125001.jpg,53,18,0,0.0,0,0
145-146,145,146,109,163,IMG20260826124248.jpg,IMG20260826125004.jpg,54,0,0,0.0,0,0
145-146,145,146,109,164,IMG20260826124248.jpg,IMG20260826125007.jpg,55,15,0,0.0,0,0
145-146,145,146,109,165,IMG20260826124248.jpg,IMG20260826125013.jpg,56,0,0,0.0,0,0
145-146,145,146,109,166,IMG20260826124248.jpg,IMG20260826125016.jpg,57,0,0,0.0,0,0
145-146,145,146,109,167,IMG20260826124248.jpg,IMG20260826125018.jpg,58,0,0,0.0,0,0
145-146,145,146,109,168,IMG20260826124248.jpg,IMG20260826125103.jpg,59,0,0,0.0,0,0
145-146,145,146,109,169,IMG20260826124248.jpg,IMG20260826125108.jpg,60,0,0,0.0,0,0
145-146,145,146,109,170,IMG20260826124248.jpg,IMG20260826125111.jpg,61,0,0,0.0,0,0
145-146,145,146,109,171,IMG20260826124248.jpg,IMG20260826125124.jpg,62,0,0,0.0,0,0
145-146,145,146,109,172,IMG20260826124248.jpg,IMG20260826125127.jpg,63,0,0,0.0,0,0
145-146,145,146,109,173,IMG20260826124248.jpg,IMG20260826125130.jpg,64,0,0,0.0,0,0
145-146,145,146,109,174,IMG20260826124248.jpg,IMG20260826125133.jpg,65,0,0,0.0,0,0
145-146,145,146,109,175,IMG20260826124248.jpg,IMG20260826125137.jpg,66,17,0,0.0,0,0
145-146,145,146,109,176,IMG20260826124248.jpg,IMG20260826125139.jpg,67,15,0,0.0,0,0
145-146,145,146,109,177,IMG20260826124248.jpg,IMG20260826125146.jpg,68,0,0,0.0,0,0
145-146,145,146,109,178,IMG20260826124248.jpg,IMG20260826125151.jpg,69,0,0,0.0,0,0
145-146,145,146,109,179,IMG20260826124248.jpg,IMG20260826125156.jpg,70,0,0,0.0,0,0
145-146,145,146,109,180,IMG20260826124248.jpg,IMG20260826125224.jpg,71,0,0,0.0,0,0
145-146,145,146,109,181,IMG20260826124248.jpg,IMG20260826125228.jpg,72,0,0,0.0,0,0
145-146,145,146,109,182,IMG20260826124248.jpg,IMG20260826125230.jpg,73,17,0,0.0,0,0
145-146,145,146,109,183,IMG20260826124248.jpg,IMG20260826125234.jpg,74,0,0,0.0,0,0
145-146,145,146,109,184,IMG20260826124248.jpg,IMG20260826125237.jpg,75,0,0,0.0,0,0
145-146,145,146,109,185,IMG20260826124248.jpg,IMG20260826125241.jpg,76,0,0,0.0,0,0
145-146,145,146,110,151,IMG20260826124305.jpg,IMG20260826124916.jpg,41,15,0,0.0,0,0
145-146,145,146,110,152,IMG20260826124305.jpg,IMG20260826124921.jpg,42,0,0,0.0,0,0
145-146,145,146,110,153,IMG20260826124305.jpg,IMG20260826124924.jpg,43,0,0,0.0,0,0
145-146,145,146,110,154,IMG20260826124305.jpg,IMG20260826124927.jpg,44,0,0,0.0,0,0
145-146,145,146,110,155,IMG20260826124305.jpg,IMG20260826124930.jpg,45,0,0,0.0,0,0
145-146,145,146,110,156,IMG20260826124305.jpg,IMG20260826124933.jpg,46,0,0,0.0,0,0
145-146,145,146,110,157,IMG20260826124305.jpg,IMG20260826124936.jpg,47,0,0,0.0,0,0
145-146,145,146,110,158,IMG20260826124305.jpg,IMG20260826124945.jpg,48,0,0,0.0,0,0
145-146,145,146,110,159,IMG20260826124305.jpg,IMG20260826124948.jpg,49,0,0,0.0,0,0
145-146,145,146,110,160,IMG20260826124305.jpg,IMG20260826124951.jpg,50,0,0,0.0,0,0
145-146,145,146,110,161,IMG20260826124305.jpg,IMG20260826124954.jpg,51,0,0,0.0,0,0
145-146,145,146,110,162,IMG20260826124305.jpg,IMG20260826125001.jpg,52,0,0,0.0,0,0
145-146,145,146,110,163,IMG20260826124305.jpg,IMG20260826125004.jpg,53,0,0,0.0,0,0
145-146,145,146,110,164,IMG20260826124305.jpg,IMG20260826125007.jpg,54,0,0,0.0,0,0
145-146,145,146,110,165,IMG20260826124305.jpg,IMG20260826125013.jpg,55,0,0,0.0,0,0
145-146,145,146,110,166,IMG20260826124305.jpg,IMG20260826125016.jpg,56,0,0,0.0,0,0
145-146,145,146,110,167,IMG20260826124305.jpg,IMG20260826125018.jpg,57,0,0,0.0,0,0
145-146,145,146,110,168,IMG20260826124305.jpg,IMG20260826125103.jpg,58,0,0,0.0,0,0
145-146,145,146,110,169,IMG20260826124305.jpg,IMG20260826125108.jpg,59,0,0,0.0,0,0
145-146,145,146,110,170,IMG20260826124305.jpg,IMG20260826125111.jpg,60,0,0,0.0,0,0
145-146,145,146,110,171,IMG20260826124305.jpg,IMG20260826125124.jpg,61,0,0,0.0,0,0
145-146,145,146,110,172,IMG20260826124305.jpg,IMG20260826125127.jpg,62,0,0,0.0,0,0
145-146,145,146,110,173,IMG20260826124305.jpg,IMG20260826125130.jpg,63,0,0,0.0,0,0
145-146,145,146,110,174,IMG20260826124305.jpg,IMG20260826125133.jpg,64,0,0,0.0,0,0
145-146,145,146,110,175,IMG20260826124305.jpg,IMG20260826125137.jpg,65,0,0,0.0,0,0
145-146,145,146,110,176,IMG20260826124305.jpg,IMG20260826125139.jpg,66,0,0,0.0,0,0
145-146,145,146,110,177,IMG20260826124305.jpg,IMG20260826125146.jpg,67,0,0,0.0,0,0
145-146,145,146,110,178,IMG20260826124305.jpg,IMG20260826125151.jpg,68,0,0,0.0,0,0
145-146,145,146,110,179,IMG20260826124305.jpg,IMG20260826125156.jpg,69,0,0,0.0,0,0
145-146,145,146,110,180,IMG20260826124305.jpg,IMG20260826125224.jpg,70,0,0,0.0,0,0
145-146,145,146,110,181,IMG20260826124305.jpg,IMG20260826125228.jpg,71,0,0,0.0,0,0
145-146,145,146,110,182,IMG20260826124305.jpg,IMG20260826125230.jpg,72,0,0,0.0,0,0
145-146,145,146,110,183,IMG20260826124305.jpg,IMG20260826125234.jpg,73,16,0,0.0,0,0
145-146,145,146,110,184,IMG20260826124305.jpg,IMG20260826125237.jpg,74,0,0,0.0,0,0
145-146,145,146,110,185,IMG20260826124305.jpg,IMG20260826125241.jpg,75,0,0,0.0,0,0
145-146,145,146,111,152,IMG20260826124308.jpg,IMG20260826124921.jpg,41,0,0,0.0,0,0
145-146,145,146,111,153,IMG20260826124308.jpg,IMG20260826124924.jpg,42,17,0,0.0,0,0
145-146,145,146,111,154,IMG20260826124308.jpg,IMG20260826124927.jpg,43,0,0,0.0,0,0
145-146,145,146,111,155,IMG20260826124308.jpg,IMG20260826124930.jpg,44,0,0,0.0,0,0
145-146,145,146,111,156,IMG20260826124308.jpg,IMG20260826124933.jpg,45,18,0,0.0,0,0
145-146,145,146,111,157,IMG20260826124308.jpg,IMG20260826124936.jpg,46,0,0,0.0,0,0
145-146,145,146,111,158,IMG20260826124308.jpg,IMG20260826124945.jpg,47,0,0,0.0,0,0
145-146,145,146,111,159,IMG20260826124308.jpg,IMG20260826124948.jpg,48,0,0,0.0,0,0
145-146,145,146,111,160,IMG20260826124308.jpg,IMG20260826124951.jpg,49,16,0,0.0,0,0
145-146,145,146,111,161,IMG20260826124308.jpg,IMG20260826124954.jpg,50,15,0,0.0,0,0
145-146,145,146,111,162,IMG20260826124308.jpg,IMG20260826125001.jpg,51,16,0,0.0,0,0
145-146,145,146,111,163,IMG20260826124308.jpg,IMG20260826125004.jpg,52,16,0,0.0,0,0
145-146,145,146,111,164,IMG20260826124308.jpg,IMG20260826125007.jpg,53,0,0,0.0,0,0
145-146,145,146,111,165,IMG20260826124308.jpg,IMG20260826125013.jpg,54,0,0,0.0,0,0
145-146,145,146,111,166,IMG20260826124308.jpg,IMG20260826125016.jpg,55,0,0,0.0,0,0
145-146,145,146,111,167,IMG20260826124308.jpg,IMG20260826125018.jpg,56,0,0,0.0,0,0
145-146,145,146,111,168,IMG20260826124308.jpg,IMG20260826125103.jpg,57,0,0,0.0,0,0
145-146,145,146,111,169,IMG20260826124308.jpg,IMG20260826125108.jpg,58,0,0,0.0,0,0
145-146,145,146,111,170,IMG20260826124308.jpg,IMG20260826125111.jpg,59,0,0,0.0,0,0
145-146,145,146,111,171,IMG20260826124308.jpg,IMG20260826125124.jpg,60,0,0,0.0,0,0
145-146,145,146,111,172,IMG20260826124308.jpg,IMG20260826125127.jpg,61,15,0,0.0,0,0
145-146,145,146,111,173,IMG20260826124308.jpg,IMG20260826125130.jpg,62,0,0,0.0,0,0
145-146,145,146,111,174,IMG20260826124308.jpg,IMG20260826125133.jpg,63,0,0,0.0,0,0
145-146,145,146,111,175,IMG20260826124308.jpg,IMG20260826125137.jpg,64,0,0,0.0,0,0
145-146,145,146,111,176,IMG20260826124308.jpg,IMG20260826125139.jpg,65,0,0,0.0,0,0
145-146,145,146,111,177,IMG20260826124308.jpg,IMG20260826125146.jpg,66,0,0,0.0,0,0
145-146,145,146,111,178,IMG20260826124308.jpg,IMG20260826125151.jpg,67,0,0,0.0,0,0
145-146,145,146,111,179,IMG20260826124308.jpg,IMG20260826125156.jpg,68,0,0,0.0,0,0
145-146,145,146,111,180,IMG20260826124308.jpg,IMG20260826125224.jpg,69,0,0,0.0,0,0
145-146,145,146,111,181,IMG20260826124308.jpg,IMG20260826125228.jpg,70,0,0,0.0,0,0
145-146,145,146,111,182,IMG20260826124308.jpg,IMG20260826125230.jpg,71,16,0,0.0,0,0
145-146,145,146,111,183,IMG20260826124308.jpg,IMG20260826125234.jpg,72,0,0,0.0,0,0
145-146,145,146,111,184,IMG20260826124308.jpg,IMG20260826125237.jpg,73,0,0,0.0,0,0
145-146,145,146,111,185,IMG20260826124308.jpg,IMG20260826125241.jpg,74,0,0,0.0,0,0
145-146,145,146,112,153,IMG20260826124313.jpg,IMG20260826124924.jpg,41,0,0,0.0,0,0
145-146,145,146,112,154,IMG20260826124313.jpg,IMG20260826124927.jpg,42,0,0,0.0,0,0
145-146,145,146,112,155,IMG20260826124313.jpg,IMG20260826124930.jpg,43,0,0,0.0,0,0
145-146,145,146,112,156,IMG20260826124313.jpg,IMG20260826124933.jpg,44,0,0,0.0,0,0
145-146,145,146,112,157,IMG20260826124313.jpg,IMG20260826124936.jpg,45,0,0,0.0,0,0
145-146,145,146,112,158,IMG20260826124313.jpg,IMG20260826124945.jpg,46,0,0,0.0,0,0
145-146,145,146,112,159,IMG20260826124313.jpg,IMG20260826124948.jpg,47,0,0,0.0,0,0
145-146,145,146,112,160,IMG20260826124313.jpg,IMG20260826124951.jpg,48,0,0,0.0,0,0
145-146,145,146,112,161,IMG20260826124313.jpg,IMG20260826124954.jpg,49,0,0,0.0,0,0
145-146,145,146,112,162,IMG20260826124313.jpg,IMG20260826125001.jpg,50,16,0,0.0,0,0
145-146,145,146,112,163,IMG20260826124313.jpg,IMG20260826125004.jpg,51,0,0,0.0,0,0
145-146,145,146,112,164,IMG20260826124313.jpg,IMG20260826125007.jpg,52,0,0,0.0,0,0
145-146,145,146,112,165,IMG20260826124313.jpg,IMG20260826125013.jpg,53,0,0,0.0,0,0
145-146,145,146,112,166,IMG20260826124313.jpg,IMG20260826125016.jpg,54,0,0,0.0,0,0
145-146,145,146,112,167,IMG20260826124313.jpg,IMG20260826125018.jpg,55,0,0,0.0,0,0
145-146,145,146,112,168,IMG20260826124313.jpg,IMG20260826125103.jpg,56,0,0,0.0,0,0
145-146,145,146,112,169,IMG20260826124313.jpg,IMG20260826125108.jpg,57,0,0,0.0,0,0
145-146,145,146,112,170,IMG20260826124313.jpg,IMG20260826125111.jpg,58,15,0,0.0,0,0
145-146,145,146,112,171,IMG20260826124313.jpg,IMG20260826125124.jpg,59,0,0,0.0,0,0
145-146,145,146,112,172,IMG20260826124313.jpg,IMG20260826125127.jpg,60,0,0,0.0,0,0
145-146,145,146,112,173,IMG20260826124313.jpg,IMG20260826125130.jpg,61,0,0,0.0,0,0
145-146,145,146,112,174,IMG20260826124313.jpg,IMG20260826125133.jpg,62,0,0,0.0,0,0
145-146,145,146,112,175,IMG20260826124313.jpg,IMG20260826125137.jpg,63,0,0,0.0,0,0
145-146,145,146,112,176,IMG20260826124313.jpg,IMG20260826125139.jpg,64,0,0,0.0,0,0
145-146,145,146,112,177,IMG20260826124313.jpg,IMG20260826125146.jpg,65,0,0,0.0,0,0
145-146,145,146,112,178,IMG20260826124313.jpg,IMG20260826125151.jpg,66,0,0,0.0,0,0
145-146,145,146,112,179,IMG20260826124313.jpg,IMG20260826125156.jpg,67,0,0,0.0,0,0
145-146,145,146,112,180,IMG20260826124313.jpg,IMG20260826125224.jpg,68,0,0,0.0,0,0
145-146,145,146,112,181,IMG20260826124313.jpg,IMG20260826125228.jpg,69,15,0,0.0,0,0
145-146,145,146,112,182,IMG20260826124313.jpg,IMG20260826125230.jpg,70,0,0,0.0,0,0
145-146,145,146,112,183,IMG20260826124313.jpg,IMG20260826125234.jpg,71,0,0,0.0,0,0
145-146,145,146,112,184,IMG20260826124313.jpg,IMG20260826125237.jpg,72,0,0,0.0,0,0
145-146,145,146,112,185,IMG20260826124313.jpg,IMG20260826125241.jpg,73,0,0,0.0,0,0
145-146,145,146,113,154,IMG20260826124317.jpg,IMG20260826124927.jpg,41,0,0,0.0,0,0
145-146,145,146,113,155,IMG20260826124317.jpg,IMG20260826124930.jpg,42,0,0,0.0,0,0
145-146,145,146,113,156,IMG20260826124317.jpg,IMG20260826124933.jpg,43,15,0,0.0,0,0
145-146,145,146,113,157,IMG20260826124317.jpg,IMG20260826124936.jpg,44,16,0,0.0,0,0
145-146,145,146,113,158,IMG20260826124317.jpg,IMG20260826124945.jpg,45,0,0,0.0,0,0
145-146,145,146,113,159,IMG20260826124317.jpg,IMG20260826124948.jpg,46,0,0,0.0,0,0
145-146,145,146,113,160,IMG20260826124317.jpg,IMG20260826124951.jpg,47,0,0,0.0,0,0
145-146,145,146,113,161,IMG20260826124317.jpg,IMG20260826124954.jpg,48,0,0,0.0,0,0
145-146,145,146,113,162,IMG20260826124317.jpg,IMG20260826125001.jpg,49,0,0,0.0,0,0
145-146,145,146,113,163,IMG20260826124317.jpg,IMG20260826125004.jpg,50,0,0,0.0,0,0
145-146,145,146,113,164,IMG20260826124317.jpg,IMG20260826125007.jpg,51,0,0,0.0,0,0
145-146,145,146,113,165,IMG20260826124317.jpg,IMG20260826125013.jpg,52,15,0,0.0,0,0
145-146,145,146,113,166,IMG20260826124317.jpg,IMG20260826125016.jpg,53,0,0,0.0,0,0
145-146,145,146,113,167,IMG20260826124317.jpg,IMG20260826125018.jpg,54,0,0,0.0,0,0
145-146,145,146,113,168,IMG20260826124317.jpg,IMG20260826125103.jpg,55,0,0,0.0,0,0
145-146,145,146,113,169,IMG20260826124317.jpg,IMG20260826125108.jpg,56,0,0,0.0,0,0
145-146,145,146,113,170,IMG20260826124317.jpg,IMG20260826125111.jpg,57,0,0,0.0,0,0
145-146,145,146,113,171,IMG20260826124317.jpg,IMG20260826125124.jpg,58,0,0,0.0,0,0
145-146,145,146,113,172,IMG20260826124317.jpg,IMG20260826125127.jpg,59,16,0,0.0,0,0
145-146,145,146,113,173,IMG20260826124317.jpg,IMG20260826125130.jpg,60,0,0,0.0,0,0
145-146,145,146,113,174,IMG20260826124317.jpg,IMG20260826125133.jpg,61,0,0,0.0,0,0
145-146,145,146,113,175,IMG20260826124317.jpg,IMG20260826125137.jpg,62,0,0,0.0,0,0
145-146,145,146,113,176,IMG20260826124317.jpg,IMG20260826125139.jpg,63,0,0,0.0,0,0
145-146,145,146,113,177,IMG20260826124317.jpg,IMG20260826125146.jpg,64,0,0,0.0,0,0
145-146,145,146,113,178,IMG20260826124317.jpg,IMG20260826125151.jpg,65,0,0,0.0,0,0
145-146,145,146,113,179,IMG20260826124317.jpg,IMG20260826125156.jpg,66,0,0,0.0,0,0
145-146,145,146,113,180,IMG20260826124317.jpg,IMG20260826125224.jpg,67,0,0,0.0,0,0
145-146,145,146,113,181,IMG20260826124317.jpg,IMG20260826125228.jpg,68,0,0,0.0,0,0
145-146,145,146,113,182,IMG20260826124317.jpg,IMG20260826125230.jpg,69,0,0,0.0,0,0
145-146,145,146,113,183,IMG20260826124317.jpg,IMG20260826125234.jpg,70,0,0,0.0,0,0
145-146,145,146,113,184,IMG20260826124317.jpg,IMG20260826125237.jpg,71,0,0,0.0,0,0
145-146,145,146,113,185,IMG20260826124317.jpg,IMG20260826125241.jpg,72,0,0,0.0,0,0
145-146,145,146,114,155,IMG20260826124323.jpg,IMG20260826124930.jpg,41,0,0,0.0,0,0
145-146,145,146,114,156,IMG20260826124323.jpg,IMG20260826124933.jpg,42,0,0,0.0,0,0
145-146,145,146,114,157,IMG20260826124323.jpg,IMG20260826124936.jpg,43,0,0,0.0,0,0
145-146,145,146,114,158,IMG20260826124323.jpg,IMG20260826124945.jpg,44,0,0,0.0,0,0
145-146,145,146,114,159,IMG20260826124323.jpg,IMG20260826124948.jpg,45,0,0,0.0,0,0
145-146,145,146,114,160,IMG20260826124323.jpg,IMG20260826124951.jpg,46,0,0,0.0,0,0
145-146,145,146,114,161,IMG20260826124323.jpg,IMG20260826124954.jpg,47,0,0,0.0,0,0
145-146,145,146,114,162,IMG20260826124323.jpg,IMG20260826125001.jpg,48,0,0,0.0,0,0
145-146,145,146,114,163,IMG20260826124323.jpg,IMG20260826125004.jpg,49,16,0,0.0,0,0
145-146,145,146,114,164,IMG20260826124323.jpg,IMG20260826125007.jpg,50,0,0,0.0,0,0
145-146,145,146,114,165,IMG20260826124323.jpg,IMG20260826125013.jpg,51,0,0,0.0,0,0
145-146,145,146,114,166,IMG20260826124323.jpg,IMG20260826125016.jpg,52,15,0,0.0,0,0
145-146,145,146,114,167,IMG20260826124323.jpg,IMG20260826125018.jpg,53,0,0,0.0,0,0
145-146,145,146,114,168,IMG20260826124323.jpg,IMG20260826125103.jpg,54,0,0,0.0,0,0
145-146,145,146,114,169,IMG20260826124323.jpg,IMG20260826125108.jpg,55,0,0,0.0,0,0
145-146,145,146,114,170,IMG20260826124323.jpg,IMG20260826125111.jpg,56,0,0,0.0,0,0
145-146,145,146,114,171,IMG20260826124323.jpg,IMG20260826125124.jpg,57,0,0,0.0,0,0
145-146,145,146,114,172,IMG20260826124323.jpg,IMG20260826125127.jpg,58,0,0,0.0,0,0
145-146,145,146,114,173,IMG20260826124323.jpg,IMG20260826125130.jpg,59,0,0,0.0,0,0
145-146,145,146,114,174,IMG20260826124323.jpg,IMG20260826125133.jpg,60,0,0,0.0,0,0
145-146,145,146,114,175,IMG20260826124323.jpg,IMG20260826125137.jpg,61,0,0,0.0,0,0
145-146,145,146,114,176,IMG20260826124323.jpg,IMG20260826125139.jpg,62,0,0,0.0,0,0
145-146,145,146,114,177,IMG20260826124323.jpg,IMG20260826125146.jpg,63,0,0,0.0,0,0
145-146,145,146,114,178,IMG20260826124323.jpg,IMG20260826125151.jpg,64,0,0,0.0,0,0
145-146,145,146,114,179,IMG20260826124323.jpg,IMG20260826125156.jpg,65,0,0,0.0,0,0
145-146,145,146,114,180,IMG20260826124323.jpg,IMG20260826125224.jpg,66,0,0,0.0,0,0
145-146,145,146,114,181,IMG20260826124323.jpg,IMG20260826125228.jpg,67,0,0,0.0,0,0
145-146,145,146,114,182,IMG20260826124323.jpg,IMG20260826125230.jpg,68,0,0,0.0,0,0
145-146,145,146,114,183,IMG20260826124323.jpg,IMG20260826125234.jpg,69,0,0,0.0,0,0
145-146,145,146,114,184,IMG20260826124323.jpg,IMG20260826125237.jpg,70,0,0,0.0,0,0
145-146,145,146,114,185,IMG20260826124323.jpg,IMG20260826125241.jpg,71,0,0,0.0,0,0
145-146,145,146,115,156,IMG20260826124327.jpg,IMG20260826124933.jpg,41,0,0,0.0,0,0
145-146,145,146,115,157,IMG20260826124327.jpg,IMG20260826124936.jpg,42,0,0,0.0,0,0
145-146,145,146,115,158,IMG20260826124327.jpg,IMG20260826124945.jpg,43,20,0,0.0,0,0
145-146,145,146,115,159,IMG20260826124327.jpg,IMG20260826124948.jpg,44,0,0,0.0,0,0
145-146,145,146,115,160,IMG20260826124327.jpg,IMG20260826124951.jpg,45,0,0,0.0,0,0
145-146,145,146,115,161,IMG20260826124327.jpg,IMG20260826124954.jpg,46,0,0,0.0,0,0
145-146,145,146,115,162,IMG20260826124327.jpg,IMG20260826125001.jpg,47,0,0,0.0,0,0
145-146,145,146,115,163,IMG20260826124327.jpg,IMG20260826125004.jpg,48,16,0,0.0,0,0
145-146,145,146,115,164,IMG20260826124327.jpg,IMG20260826125007.jpg,49,21,0,0.0,0,0
145-146,145,146,115,165,IMG20260826124327.jpg,IMG20260826125013.jpg,50,0,0,0.0,0,0
145-146,145,146,115,166,IMG20260826124327.jpg,IMG20260826125016.jpg,51,0,0,0.0,0,0
145-146,145,146,115,167,IMG20260826124327.jpg,IMG20260826125018.jpg,52,0,0,0.0,0,0
145-146,145,146,115,168,IMG20260826124327.jpg,IMG20260826125103.jpg,53,0,0,0.0,0,0
145-146,145,146,115,169,IMG20260826124327.jpg,IMG20260826125108.jpg,54,0,0,0.0,0,0
145-146,145,146,115,170,IMG20260826124327.jpg,IMG20260826125111.jpg,55,0,0,0.0,0,0
145-146,145,146,115,171,IMG20260826124327.jpg,IMG20260826125124.jpg,56,0,0,0.0,0,0
145-146,145,146,115,172,IMG20260826124327.jpg,IMG20260826125127.jpg,57,0,0,0.0,0,0
145-146,145,146,115,173,IMG20260826124327.jpg,IMG20260826125130.jpg,58,0,0,0.0,0,0
145-146,145,146,115,174,IMG20260826124327.jpg,IMG20260826125133.jpg,59,0,0,0.0,0,0
145-146,145,146,115,175,IMG20260826124327.jpg,IMG20260826125137.jpg,60,0,0,0.0,0,0
145-146,145,146,115,176,IMG20260826124327.jpg,IMG20260826125139.jpg,61,0,0,0.0,0,0
145-146,145,146,115,177,IMG20260826124327.jpg,IMG20260826125146.jpg,62,0,0,0.0,0,0
145-146,145,146,115,178,IMG20260826124327.jpg,IMG20260826125151.jpg,63,16,0,0.0,0,0
145-146,145,146,115,179,IMG20260826124327.jpg,IMG20260826125156.jpg,64,18,0,0.0,0,0
145-146,145,146,115,180,IMG20260826124327.jpg,IMG20260826125224.jpg,65,0,0,0.0,0,0
145-146,145,146,115,181,IMG20260826124327.jpg,IMG20260826125228.jpg,66,17,0,0.0,0,0
145-146,145,146,115,182,IMG20260826124327.jpg,IMG20260826125230.jpg,67,0,0,0.0,0,0
145-146,145,146,115,183,IMG20260826124327.jpg,IMG20260826125234.jpg,68,0,0,0.0,0,0
145-146,145,146,115,184,IMG20260826124327.jpg,IMG20260826125237.jpg,69,0,0,0.0,0,0
145-146,145,146,115,185,IMG20260826124327.jpg,IMG20260826125241.jpg,70,20,0,0.0,0,0
145-146,145,146,116,157,IMG20260826124331.jpg,IMG20260826124936.jpg,41,0,0,0.0,0,0
145-146,145,146,116,158,IMG20260826124331.jpg,IMG20260826124945.jpg,42,0,0,0.0,0,0
145-146,145,146,116,159,IMG20260826124331.jpg,IMG20260826124948.jpg,43,0,0,0.0,0,0
145-146,145,146,116,160,IMG20260826124331.jpg,IMG20260826124951.jpg,44,0,0,0.0,0,0
145-146,145,146,116,161,IMG20260826124331.jpg,IMG20260826124954.jpg,45,0,0,0.0,0,0
145-146,145,146,116,162,IMG20260826124331.jpg,IMG20260826125001.jpg,46,21,0,0.0,0,0
145-146,145,146,116,163,IMG20260826124331.jpg,IMG20260826125004.jpg,47,16,0,0.0,0,0
145-146,145,146,116,164,IMG20260826124331.jpg,IMG20260826125007.jpg,48,0,0,0.0,0,0
145-146,145,146,116,165,IMG20260826124331.jpg,IMG20260826125013.jpg,49,17,0,0.0,0,0
145-146,145,146,116,166,IMG20260826124331.jpg,IMG20260826125016.jpg,50,0,0,0.0,0,0
145-146,145,146,116,167,IMG20260826124331.jpg,IMG20260826125018.jpg,51,19,0,0.0,0,0
145-146,145,146,116,168,IMG20260826124331.jpg,IMG20260826125103.jpg,52,0,0,0.0,0,0
145-146,145,146,116,169,IMG20260826124331.jpg,IMG20260826125108.jpg,53,0,0,0.0,0,0
145-146,145,146,116,170,IMG20260826124331.jpg,IMG20260826125111.jpg,54,0,0,0.0,0,0
145-146,145,146,116,171,IMG20260826124331.jpg,IMG20260826125124.jpg,55,0,0,0.0,0,0
145-146,145,146,116,172,IMG20260826124331.jpg,IMG20260826125127.jpg,56,0,0,0.0,0,0
145-146,145,146,116,173,IMG20260826124331.jpg,IMG20260826125130.jpg,57,0,0,0.0,0,0
145-146,145,146,116,174,IMG20260826124331.jpg,IMG20260826125133.jpg,58,0,0,0.0,0,0
145-146,145,146,116,175,IMG20260826124331.jpg,IMG20260826125137.jpg,59,0,0,0.0,0,0
145-146,145,146,116,176,IMG20260826124331.jpg,IMG20260826125139.jpg,60,15,0,0.0,0,0
145-146,145,146,116,177,IMG20260826124331.jpg,IMG20260826125146.jpg,61,0,0,0.0,0,0
145-146,145,146,116,178,IMG20260826124331.jpg,IMG20260826125151.jpg,62,17,0,0.0,0,0
145-146,145,146,116,179,IMG20260826124331.jpg,IMG20260826125156.jpg,63,0,0,0.0,0,0
145-146,145,146,116,180,IMG20260826124331.jpg,IMG20260826125224.jpg,64,16,0,0.0,0,0
145-146,145,146,116,181,IMG20260826124331.jpg,IMG20260826125228.jpg,65,0,0,0.0,0,0
145-146,145,146,116,182,IMG20260826124331.jpg,IMG20260826125230.jpg,66,0,0,0.0,0,0
145-146,145,146,116,183,IMG20260826124331.jpg,IMG20260826125234.jpg,67,19,0,0.0,0,0
